年份,公司代號,公司名稱,ROE,ROA
1998,5515,建國,5.35,8.68
1999,5515,建國,6.47,11.28
2000,5515,建國,3.95,5.37
2001,5515,建國,          5.88,12.28
2002,5515,建國,6.99,15.69
2003,5515,建國,7.26,14.05
2004,5515,建國,8.38,13.93
2005,5515,建國,8.66,13.48
2006,5515,建國,9.22,15.02
2007,5515,建國,9.62,14.24
2008,5515,建國,7.95,12.76
2009,5515,建國,8.21,13.88
2010,5515,建國,7.97,12.74
2011,5515,建國,5.82,9.54
2013,5515,建國,10.45,19.16
2014,5515,建國,2.04,3.13
2015,5515,建國,-1.48,-3.01
2016,5515,建國,0.73,0.8
2017,5515,建國,2.1,3.47
2018,5515,建國,2.36,4.21
2019,5515,建國,2.15,3.85
2020,5515,建國,3.53,          6.88
2021,5515,建國,4.82,8.87
2022,5515,建國,          2.40,          3.90
