年份,公司代號,公司名稱,ROE,ROA
2003,2892,第一金,-37.37,-37.43
2004,2892,第一金,13.66,14.06
2005,2892,第一金,15.9,16.73
2006,2892,第一金,10.61,11.08
2007,2892,第一金,11.36,11.94
2008,2892,第一金,6.87,7.23
2009,2892,第一金,2.61,2.77
2010,2892,第一金,6.2,6.79
2011,2892,第一金,5.96,6.53
2013,2892,第一金,0.5,7.94
2014,2892,第一金,0.61,9.53
2015,2892,第一金,0.66,9.32
2016,2892,第一金,0.69,9.1
2017,2892,第一金,0.6,8.04
2018,2892,第一金,0.62,8.58
2019,2892,第一金,0.63,9.11
2020,2892,第一金,0.5,          7.62
2021,2892,第一金,0.55,8.86
2022,2892,第一金,          0.52,          9.18
