年份,公司代號,公司名稱,ROE,ROA
1990,2321,東訊,24.76,         33.21
1991,2321,東訊,14.08,18.76
1992,2321,東訊,4.97,5.36
1993,2321,東訊,4.7,4.89
1994,2321,東訊,5.25,6.28
1995,2321,東訊,6.13,6.68
1996,2321,東訊,4.7,5.23
1997,2321,東訊,8.34,11.9
1998,2321,東訊,11.68,16.98
1999,2321,東訊,10.52,14.89
2000,2321,東訊,6.58,9.12
2001,2321,東訊,          2.33,1.58
2002,2321,東訊,1.86,1.56
2003,2321,東訊,2.26,2.89
2004,2321,東訊,5.55,9.53
2005,2321,東訊,4.81,8.93
2006,2321,東訊,5.49,8.94
2007,2321,東訊,-12.14,-19.73
2008,2321,東訊,-13.14,-25.41
2009,2321,東訊,-11.04,-26.48
2010,2321,東訊,-10.82,-32.92
2011,2321,東訊,-11.91,-54.89
2013,2321,東訊,2.74,6.57
2014,2321,東訊,0.56,-6.2
2015,2321,東訊,-1.65,-16.33
2016,2321,東訊,3.4,13.24
2017,2321,東訊,-1.66,-12.23
2018,2321,東訊,-1.58,-9.66
2019,2321,東訊,-4.15,-19.12
2020,2321,東訊,-0.66,         -6.35
2021,2321,東訊,1.76,3.76
2022,2321,東訊,          2.63,          6.84
