年份,公司代號,公司名稱,ROE,ROA
1996,1615,大山,9.87,16.27
1997,1615,大山,8.84,14.8
2001,1615,大山,         -0.36,-3.53
2002,1615,大山,2.68,3.28
2003,1615,大山,-1.32,-4.72
2004,1615,大山,6.14,11.11
2005,1615,大山,0.06,-1.87
2006,1615,大山,8.47,14.79
2007,1615,大山,7.6,12.78
2008,1615,大山,5.3,8.08
2009,1615,大山,7.65,12.8
2010,1615,大山,8.45,13.11
2011,1615,大山,2.78,4.04
2013,1615,大山,1.55,2.13
2014,1615,大山,3.91,5.72
2015,1615,大山,0.95,1.08
2016,1615,大山,4.53,6.32
2017,1615,大山,6.61,9.45
2018,1615,大山,8.4,12.07
2019,1615,大山,9.5,14.07
2020,1615,大山,10.74,         17.12
2021,1615,大山,13.16,20.08
2022,1615,大山,         12.00,         17.18
