年份,公司代號,公司名稱,ROE,ROA
1998,3051,力特,-3.6,-5.8
1999,3051,力特,-3.48,10.56
2000,3051,力特,8.51,13.77
2001,3051,力特,          7.82,13.68
2002,3051,力特,12.73,23.16
2003,3051,力特,14.89,28.48
2004,3051,力特,16.12,35.62
2005,3051,力特,-5.99,-16.34
2006,3051,力特,-3.86,-13.02
2007,3051,力特,-6.84,-23.26
2008,3051,力特,-16.9,-60.2
2009,3051,力特,-8.79,-45.64
2010,3051,力特,-9.24,-74.18
2011,3051,力特,-7.33,-143.93
2013,3051,力特,6.33,59.23
2014,3051,力特,6.07,37.06
2015,3051,力特,3.98,16.46
2016,3051,力特,-1.42,-14.63
2017,3051,力特,-1.06,-13.11
2018,3051,力特,-0.05,-7.1
2019,3051,力特,-0.69,-12.8
2020,3051,力特,1.32,          1.32
2021,3051,力特,12.53,49.39
2022,3051,力特,         10.47,         19.84
