年份,公司代號,公司名稱,ROE,ROA
2001,3008,大立光,         21.05,25.37
2002,3008,大立光,22.74,26.88
2003,3008,大立光,26.73,33.78
2004,3008,大立光,19.76,24.11
2005,3008,大立光,26.22,31.11
2006,3008,大立光,43.31,51.02
2007,3008,大立光,23.48,26.67
2008,3008,大立光,25.75,29.41
2009,3008,大立光,16.88,19.39
2010,3008,大立光,23.13,26.88
2011,3008,大立光,22.54,28.72
2013,3008,大立光,27.53,35.95
2014,3008,大立光,39.01,50.72
2015,3008,大立光,33.31,44.09
2016,3008,大立光,25.11,32.42
2017,3008,大立光,24.39,30.7
2018,3008,大立光,19.61,24.37
2019,3008,大立光,19.73,24.16
2020,3008,大立光,15.09,         18.36
2021,3008,大立光,10.79,13.22
2022,3008,大立光,         12.58,         15.24
