年份,公司代號,公司名稱,ROE,ROA
1993,3052,夆典,11.75,14.27
1994,3052,夆典,12.12,17.09
1995,3052,夆典,10.28,17.7
1996,3052,夆典,3.52,4.74
1997,3052,夆典,1.42,1.4
1998,3052,夆典,-5.64,-7.59
1999,3052,夆典,2.15,1.81
2000,3052,夆典,1.36,1.5
2001,3052,夆典,         -3.29,-6.17
2002,3052,夆典,0.84,0.15
2003,3052,夆典,-5.58,-10.56
2004,3052,夆典,0.96,0.67
2005,3052,夆典,-19.78,-39.08
2006,3052,夆典,0.43,0.35
2007,3052,夆典,3.68,7.37
2008,3052,夆典,4.5,12.72
2009,3052,夆典,8.95,28.03
2010,3052,夆典,3.4,9.12
2011,3052,夆典,3.06,8.4
2013,3052,夆典,16.98,51.02
2014,3052,夆典,2.83,5.87
2015,3052,夆典,2.17,4.54
2016,3052,夆典,0.95,1.75
2017,3052,夆典,2.61,6.85
2018,3052,夆典,-1.09,-4.55
2019,3052,夆典,2.17,6.1
2020,3052,夆典,4.37,         10.53
2021,3052,夆典,1.57,3.41
2022,3052,夆典,          2.52,          6.61
