年份,公司代號,公司名稱,ROE,ROA
2000,6189,豐藝,10.44,24.81
2001,6189,豐藝,         11.16,25.53
2002,6189,豐藝,12.53,30.81
2003,6189,豐藝,13.38,34.25
2004,6189,豐藝,10.08,26.27
2005,6189,豐藝,8.92,26.32
2006,6189,豐藝,7.27,21.44
2007,6189,豐藝,9.52,23.59
2008,6189,豐藝,5.48,10.23
2009,6189,豐藝,7.1,13.68
2010,6189,豐藝,6.28,13.12
2011,6189,豐藝,6.98,14.67
2013,6189,豐藝,8.28,17.68
2015,6189,豐藝,7.76,16.75
2016,6189,豐藝,6.4,13.35
2017,6189,豐藝,5.28,10.81
2018,6189,豐藝,7.17,16.26
2019,6189,豐藝,6.74,14.64
2020,6189,豐藝,6.02,         14.57
2021,6189,豐藝,6.56,18.32
2022,6189,豐藝,          6.61,         16.83
