年份,公司代號,公司名稱,ROE,ROA
1990,2104,國際中橡,7.7,          8.39
1991,2104,國際中橡,8.79,9.81
1992,2104,國際中橡,8.0,10.0
1993,2104,國際中橡,7.6,9.7
1994,2104,國際中橡,9.9,11.5
1995,2104,國際中橡,13.1,16.3
1996,2104,國際中橡,9.5,13.1
1997,2104,國際中橡,7.4,9.7
1998,2104,國際中橡,4.9,5.6
1999,2104,國際中橡,9.6,13.2
2000,2104,國際中橡,2.2,1.7
2002,2104,國際中橡,2.34,1.73
2003,2104,國際中橡,-2.1,-4.3
2004,2104,國際中橡,5.3,6.9
2005,2104,國際中橡,8.8,11.3
2006,2104,國際中橡,8.28,9.93
2007,2104,國際中橡,8.39,10.1
2008,2104,國際中橡,5.48,6.86
2009,2104,國際中橡,4.74,5.97
2010,2104,國際中橡,5.62,6.89
2011,2104,國際中橡,5.97,6.9
2013,2104,國際中橡,3.16,3.56
2014,2104,國際中橡,8.66,12.77
2015,2104,國際中橡,2.76,3.75
2016,2104,國際中橡,5.25,7.55
2017,2104,國際中橡,7.4,11.54
2018,2104,國際中橡,8.12,12.33
2019,2104,國際中橡,2.61,3.5
2020,2104,國際中橡,1.47,          1.98
2021,2104,國際中橡,6.6,9.94
2022,2104,國際中橡,          1.52,          1.87
