年份,公司代號,公司名稱,ROE,ROA
2000,2451,創見,26.4,31.93
2001,2451,創見,         15.33,19.4
2002,2451,創見,28.15,34.85
2003,2451,創見,26.64,35.85
2004,2451,創見,27.19,37.18
2005,2451,創見,19.18,23.43
2006,2451,創見,24.38,32.54
2007,2451,創見,16.5,24.95
2008,2451,創見,12.92,16.19
2009,2451,創見,22.52,26.76
2010,2451,創見,7.29,8.4
2011,2451,創見,13.6,15.91
2013,2451,創見,13.28,16.36
2014,2451,創見,14.81,18.43
2015,2451,創見,12.81,15.63
2016,2451,創見,12.29,14.12
2017,2451,創見,11.63,13.01
2018,2451,創見,9.33,10.29
2019,2451,創見,8.04,8.78
2020,2451,創見,5.72,          6.29
2021,2451,創見,11.74,13.16
2022,2451,創見,         11.17,         12.46
