年份,公司代號,公司名稱,ROE,ROA
1992,1513,中興電,9.58,16.18
1993,1513,中興電,5.4,7.92
1994,1513,中興電,3.44,4.2
1995,1513,中興電,-25.11,-96.55
1996,1513,中興電,2.96,10.59
1997,1513,中興電,4.13,9.05
1998,1513,中興電,6.7,14.27
1999,1513,中興電,6.84,13.19
2000,1513,中興電,6.4,11.03
2001,1513,中興電,          3.60,6.98
2002,1513,中興電,4.67,9.31
2003,1513,中興電,6.63,11.46
2004,1513,中興電,8.01,14.78
2005,1513,中興電,7.7,15.34
2006,1513,中興電,6.25,12.76
2007,1513,中興電,6.47,12.14
2008,1513,中興電,3.79,6.65
2009,1513,中興電,4.13,7.53
2010,1513,中興電,4.34,7.39
2011,1513,中興電,4.93,7.81
2013,1513,中興電,4.26,7.47
2014,1513,中興電,4.87,8.59
2015,1513,中興電,3.92,7.17
2016,1513,中興電,3.5,6.61
2017,1513,中興電,3.46,6.81
2018,1513,中興電,3.56,7.42
2019,1513,中興電,3.67,8.28
2020,1513,中興電,6.47,         16.57
2021,1513,中興電,6.4,17.5
2022,1513,中興電,          7.00,         19.73
