年份,公司代號,公司名稱,ROE,ROA
1997,1531,高林股,14.8,20.75
1998,1531,高林股,11.16,14.8
1999,1531,高林股,10.24,13.14
2000,1531,高林股,13.44,17.57
2001,1531,高林股,          8.81,11.13
2002,1531,高林股,11.29,15.05
2003,1531,高林股,13.24,19.15
2004,1531,高林股,9.83,13.93
2005,1531,高林股,11.11,15.69
2006,1531,高林股,9.5,12.96
2007,1531,高林股,8.72,11.72
2008,1531,高林股,5.26,6.71
2009,1531,高林股,2.14,2.53
2010,1531,高林股,10.75,12.94
2011,1531,高林股,10.04,12.21
2013,1531,高林股,5.01,6.58
2014,1531,高林股,3.71,4.79
2015,1531,高林股,2.73,3.5
2016,1531,高林股,2.31,2.81
2017,1531,高林股,3.37,4.09
2018,1531,高林股,2.93,3.29
2019,1531,高林股,0.68,0.8
2020,1531,高林股,1.24,          1.53
2021,1531,高林股,3.72,4.77
2022,1531,高林股,          4.06,          5.05
