年份,公司代號,公司名稱,ROE,ROA
2001,2498,宏達電,         17.69,40.47
2002,2498,宏達電,18.0,39.37
2003,2498,宏達電,15.0,31.0
2004,2498,宏達電,20.0,41.0
2005,2498,宏達電,38.0,69.0
2006,2498,宏達電,48.0,77.0
2007,2498,宏達電,37.0,59.0
2008,2498,宏達電,28.0,49.0
2009,2498,宏達電,19.0,36.0
2010,2498,宏達電,26.0,56.0
2011,2498,宏達電,29.0,70.0
2013,2498,宏達電,-0.69,-1.68
2014,2498,宏達電,0.88,1.88
2015,2498,宏達電,-10.59,-21.41
2016,2498,宏達電,-9.08,-18.12
2017,2498,宏達電,-19.9,-39.6
2018,2498,宏達電,17.91,30.5
2019,2498,宏達電,-15.6,-23.53
2020,2498,宏達電,-12.29,        -18.60
2021,2498,宏達電,-6.86,-10.86
2022,2498,宏達電,         -7.28,        -12.93
