年份,公司代號,公司名稱,ROE,ROA
1999,2493,揚博,8.8,15.31
2000,2493,揚博,11.91,20.19
2001,2493,揚博,          8.59,12.85
2002,2493,揚博,2.23,2.57
2003,2493,揚博,-5.52,-9.62
2004,2493,揚博,4.05,6.46
2005,2493,揚博,4.87,7.43
2006,2493,揚博,4.48,6.37
2007,2493,揚博,5.0,6.8
2008,2493,揚博,1.73,2.06
2009,2493,揚博,-1.75,-2.15
2010,2493,揚博,7.69,9.93
2011,2493,揚博,12.89,18.56
2013,2493,揚博,9.16,12.3
2014,2493,揚博,12.34,17.44
2015,2493,揚博,9.14,13.07
2016,2493,揚博,10.83,14.8
2017,2493,揚博,7.91,11.02
2018,2493,揚博,10.21,14.66
2019,2493,揚博,6.69,9.57
2020,2493,揚博,8.8,         13.13
2021,2493,揚博,9.17,14.32
2022,2493,揚博,         13.99,         22.76
