年份,公司代號,公司名稱,ROE,ROA
1990,1419,新紡,1.27,         -3.16
1991,1419,新紡,-0.1,-4.47
1992,1419,新紡,-6.44,-17.56
1993,1419,新紡,9.77,17.2
1994,1419,新紡,1.47,1.14
1997,1419,新紡,2.11,0.96
2001,1419,新紡,         -0.71,-3.64
2002,1419,新紡,2.74,4.43
2003,1419,新紡,1.97,3.38
2004,1419,新紡,1.69,2.73
2005,1419,新紡,2.85,4.37
2006,1419,新紡,1.52,1.89
2007,1419,新紡,1.01,1.06
2008,1419,新紡,0.44,0.17
2009,1419,新紡,1.73,2.12
2010,1419,新紡,2.85,3.81
2011,1419,新紡,3.1,4.17
2013,1419,新紡,1.85,2.36
2014,1419,新紡,1.14,1.43
2015,1419,新紡,1.21,1.53
2016,1419,新紡,1.48,1.99
2017,1419,新紡,9.63,14.39
2018,1419,新紡,2.29,3.16
2019,1419,新紡,3.19,4.42
2020,1419,新紡,2.92,          4.09
2021,1419,新紡,3.33,5.05
2022,1419,新紡,         12.79,         19.04
