年份,公司代號,公司名稱,ROE,ROA
1997,9939,宏全,5.4,6.5
1998,9939,宏全,10.2,15.3
1999,9939,宏全,11.5,17.8
2000,9939,宏全,12.5,20.6
2001,9939,宏全,          9.00,13.4
2002,9939,宏全,6.7,10.0
2003,9939,宏全,10.8,17.0
2004,9939,宏全,9.4,14.0
2005,9939,宏全,5.5,7.6
2006,9939,宏全,6.5,9.3
2007,9939,宏全,5.3,7.2
2008,9939,宏全,12.1,16.3
2009,9939,宏全,13.2,16.28
2010,9939,宏全,14.92,17.64
2011,9939,宏全,12.35,14.62
2013,9939,宏全,5.69,10.55
2014,9939,宏全,4.33,8.27
2015,9939,宏全,3.85,7.18
2016,9939,宏全,5.03,9.27
2017,9939,宏全,5.34,9.77
2018,9939,宏全,4.68,8.4
2019,9939,宏全,5.67,10.94
2020,9939,宏全,6.01,         12.54
2021,9939,宏全,6.64,14.45
2022,9939,宏全,          7.00,         15.32
