年份,公司代號,公司名稱,ROE,ROA
1997,2466,冠西電,4.34,3.73
1998,2466,冠西電,6.37,6.92
1999,2466,冠西電,8.73,12.17
2000,2466,冠西電,11.71,21.22
2001,2466,冠西電,         -9.16,-25.69
2002,2466,冠西電,1.78,0.49
2003,2466,冠西電,-1.18,-2.84
2004,2466,冠西電,3.62,4.92
2005,2466,冠西電,3.64,4.6
2006,2466,冠西電,3.69,4.82
2007,2466,冠西電,6.45,9.45
2008,2466,冠西電,-0.61,-1.85
2009,2466,冠西電,3.09,4.36
2010,2466,冠西電,2.36,3.18
2011,2466,冠西電,-2.99,-5.92
2013,2466,冠西電,0.24,-1.7
2014,2466,冠西電,-2.79,-8.12
2015,2466,冠西電,-1.73,-5.03
2016,2466,冠西電,1.15,0.54
2017,2466,冠西電,0.94,0.09
2018,2466,冠西電,1.27,0.21
2019,2466,冠西電,1.73,1.62
2020,2466,冠西電,0.96,          0.38
2021,2466,冠西電,2.09,3.32
2022,2466,冠西電,          3.68,          6.18
