年份,公司代號,公司名稱,ROE,ROA
1996,2395,研華,19.5,36.57
1997,2395,研華,34.56,60.72
1998,2395,研華,32.01,47.49
1999,2395,研華,24.74,33.03
2000,2395,研華,24.15,33.5
2001,2395,研華,         21.69,31.25
2002,2395,研華,18.34,26.41
2003,2395,研華,13.73,19.63
2004,2395,研華,23.59,31.92
2005,2395,研華,19.72,24.07
2006,2395,研華,19.08,22.02
2007,2395,研華,18.14,21.16
2008,2395,研華,16.51,19.99
2009,2395,研華,11.61,14.28
2010,2395,研華,18.22,22.93
2011,2395,研華,18.72,24.39
2013,2395,研華,16.02,22.38
2014,2395,研華,20.54,23.51
2015,2395,研華,15.67,22.3
2016,2395,研華,15.72,23.3
2017,2395,研華,15.55,23.14
2018,2395,研華,14.93,22.05
2019,2395,研華,16.26,23.74
2020,2395,研華,15.03,         21.55
2021,2395,研華,15.4,22.63
2022,2395,研華,         17.33,         26.00
