年份,公司代號,公司名稱,ROE,ROA
2003,6281,全國電,10.16,21.82
2004,6281,全國電,10.3,23.69
2005,6281,全國電,12.77,26.86
2006,6281,全國電,11.66,22.6
2007,6281,全國電,12.2,23.46
2008,6281,全國電,10.12,18.86
2009,6281,全國電,9.1,17.17
2010,6281,全國電,10.36,20.37
2011,6281,全國電,10.57,21.03
2013,6281,全國電,8.31,19.06
2014,6281,全國電,8.33,19.43
2015,6281,全國電,8.12,19.27
2016,6281,全國電,9.38,21.32
2017,6281,全國電,9.15,19.06
2018,6281,全國電,8.7,16.95
2019,6281,全國電,7.61,18.19
2020,6281,全國電,7.62,         23.00
2021,6281,全國電,7.13,22.51
2022,6281,全國電,          6.66,         21.01
