年份,公司代號,公司名稱,ROE,ROA
1990,1711,永光,14.27,         19.46
1991,1711,永光,13.97,17.73
1992,1711,永光,11.02,14.69
1993,1711,永光,10.28,13.38
1994,1711,永光,9.76,12.35
1995,1711,永光,7.1,8.28
1996,1711,永光,9.27,11.89
1997,1711,永光,10.31,14.06
1998,1711,永光,7.06,8.49
1999,1711,永光,3.97,4.77
2000,1711,永光,3.35,3.34
2001,1711,永光,          3.00,2.0
2002,1711,永光,4.0,5.0
2003,1711,永光,5.0,5.0
2004,1711,永光,6.0,7.0
2005,1711,永光,2.0,2.0
2006,1711,永光,2.36,2.41
2007,1711,永光,2.26,2.16
2008,1711,永光,2.03,1.76
2009,1711,永光,4.63,5.96
2010,1711,永光,9.73,12.78
2011,1711,永光,5.93,7.72
2013,1711,永光,5.63,8.42
2014,1711,永光,5.19,7.81
2015,1711,永光,4.73,7.3
2016,1711,永光,3.89,5.94
2017,1711,永光,3.15,4.62
2018,1711,永光,3.48,5.11
2019,1711,永光,3.1,4.35
2020,1711,永光,1.91,          2.48
2021,1711,永光,3.81,5.51
2022,1711,永光,          3.30,          4.38
