年份,公司代號,公司名稱,ROE,ROA
2001,3090,日電貿,          7.16,12.4
2002,3090,日電貿,7.52,13.72
2003,3090,日電貿,7.68,15.51
2004,3090,日電貿,9.26,21.98
2005,3090,日電貿,14.77,32.25
2006,3090,日電貿,15.98,27.69
2007,3090,日電貿,12.95,20.2
2008,3090,日電貿,8.58,12.54
2009,3090,日電貿,10.74,15.64
2010,3090,日電貿,11.3,16.21
2011,3090,日電貿,11.6,15.44
2013,3090,日電貿,8.69,14.33
2014,3090,日電貿,6.46,13.58
2015,3090,日電貿,6.13,13.04
2016,3090,日電貿,6.16,13.3
2017,3090,日電貿,8.56,18.52
2018,3090,日電貿,19.94,37.97
2019,3090,日電貿,7.94,13.26
2020,3090,日電貿,8.5,         14.03
2021,3090,日電貿,10.67,18.7
2022,3090,日電貿,         17.35,         26.92
