年份,公司代號,公司名稱,ROE,ROA
1990,2801,彰銀,0.75,         40.28
1991,2801,彰銀,0.64,26.23
1992,2801,彰銀,0.35,12.06
1993,2801,彰銀,0.57,18.21
1994,2801,彰銀,0.69,17.7
1995,2801,彰銀,0.57,12.8
1996,2801,彰銀,0.6,13.38
1997,2801,彰銀,0.63,13.68
1998,2801,彰銀,0.57,10.0
1999,2801,彰銀,0.41,6.31
2000,2801,彰銀,0.22,3.29
2001,2801,彰銀,          0.17,2.57
2002,2801,彰銀,-2.09,-37.87
2003,2801,彰銀,0.23,4.65
2004,2801,彰銀,0.1,1.68
2005,2801,彰銀,-2.74,-48.29
2006,2801,彰銀,0.84,14.35
2007,2801,彰銀,0.64,10.35
2008,2801,彰銀,0.36,5.98
2009,2801,彰銀,0.22,3.82
2010,2801,彰銀,0.53,9.34
2011,2801,彰銀,0.58,9.92
2013,2801,彰銀,0.53,8.12
2014,2801,彰銀,0.62,9.41
2015,2801,彰銀,0.63,9.36
2016,2801,彰銀,0.62,9.05
2017,2801,彰銀,0.6,8.56
2018,2801,彰銀,0.61,8.39
2019,2801,彰銀,0.55,7.26
2020,2801,彰銀,0.32,          4.30
2021,2801,彰銀,0.36,5.23
2022,2801,彰銀,          0.42,          6.44
