年份,公司代號,公司名稱,ROE,ROA
1998,9942,茂順,20.37,34.15
1999,9942,茂順,17.53,25.49
2000,9942,茂順,10.7,14.35
2001,9942,茂順,         13.20,17.8
2002,9942,茂順,15.2,20.62
2003,9942,茂順,17.6,23.41
2004,9942,茂順,18.27,25.44
2005,9942,茂順,10.38,14.31
2006,9942,茂順,17.41,22.93
2007,9942,茂順,14.61,19.3
2008,9942,茂順,12.39,15.69
2009,9942,茂順,9.85,11.88
2010,9942,茂順,19.47,24.23
2011,9942,茂順,15.34,19.61
2013,9942,茂順,15.49,21.44
2014,9942,茂順,14.4,20.48
2015,9942,茂順,11.1,15.77
2016,9942,茂順,12.95,17.77
2017,9942,茂順,13.69,18.53
2018,9942,茂順,11.07,14.91
2019,9942,茂順,10.08,13.75
2020,9942,茂順,9.13,         12.89
2021,9942,茂順,11.85,17.37
2022,9942,茂順,         12.97,         19.42
