年份,公司代號,公司名稱,ROE,ROA
1990,1218,泰山,9.97,         13.72
1991,1218,泰山,6.5,8.04
1992,1218,泰山,3.93,4.16
1993,1218,泰山,-0.42,-2.34
1994,1218,泰山,5.14,5.89
1995,1218,泰山,4.6,5.08
1996,1218,泰山,4.66,5.38
1999,1218,泰山,3.83,4.49
2000,1218,泰山,1.95,1.1
2001,1218,泰山,         -0.56,-3.63
2002,1218,泰山,-0.72,-3.61
2003,1218,泰山,1.67,2.01
2004,1218,泰山,1.2,0.97
2005,1218,泰山,0.07,-1.51
2006,1218,泰山,-0.29,-2.4
2007,1218,泰山,1.64,1.64
2008,1218,泰山,-0.04,-2.43
2009,1218,泰山,3.81,6.61
2010,1218,泰山,3.75,6.38
2011,1218,泰山,3.19,5.23
2013,1218,泰山,-0.78,-3.56
2014,1218,泰山,1.62,2.03
2015,1218,泰山,2.36,3.66
2016,1218,泰山,2.15,3.53
2017,1218,泰山,4.71,8.7
2018,1218,泰山,6.07,9.09
2019,1218,泰山,6.63,8.96
2020,1218,泰山,9.34,         12.49
2021,1218,泰山,6.05,8.45
2022,1218,泰山,         43.53,         60.55
