年份,公司代號,公司名稱,ROE,ROA
1994,2356,英業達,20.31,29.2
1995,2356,英業達,19.01,36.2
1996,2356,英業達,28.65,62.78
1997,2356,英業達,24.53,44.84
1998,2356,英業達,15.21,27.36
1999,2356,英業達,9.95,19.42
2000,2356,英業達,11.28,19.73
2001,2356,英業達,         10.72,16.76
2002,2356,英業達,8.69,13.51
2003,2356,英業達,9.0,15.72
2004,2356,英業達,4.59,8.57
2005,2356,英業達,4.91,11.1
2006,2356,英業達,7.28,17.37
2007,2356,英業達,6.93,15.92
2008,2356,英業達,5.79,14.21
2009,2356,英業達,4.1,11.67
2010,2356,英業達,3.18,8.59
2011,2356,英業達,2.36,5.45
2013,2356,英業達,3.44,10.58
2014,2356,英業達,3.76,10.56
2015,2356,英業達,3.09,7.82
2016,2356,英業達,3.05,8.06
2017,2356,英業達,2.8,7.26
2018,2356,英業達,3.25,9.12
2019,2356,英業達,3.13,8.43
2020,2356,英業達,3.64,         11.45
2021,2356,英業達,2.83,10.41
2022,2356,英業達,          3.52,         10.52
