年份,公司代號,公司名稱,ROE,ROA
1999,1471,首利,5.96,8.62
2000,1471,首利,-2.05,-7.23
2001,1471,首利,         -1.68,-7.3
2002,1471,首利,1.64,1.55
2003,1471,首利,3.76,5.57
2004,1471,首利,5.48,8.54
2005,1471,首利,10.03,17.12
2006,1471,首利,-3.97,-7.72
2007,1471,首利,0.88,1.88
2008,1471,首利,-8.35,-13.86
2009,1471,首利,5.39,8.36
2010,1471,首利,-3.02,-4.68
2011,1471,首利,-2.42,-3.33
2013,1471,首利,0.88,1.2
2014,1471,首利,-2.11,-2.96
2015,1471,首利,-11.45,-14.51
2016,1471,首利,-14.82,-19.08
2017,1471,首利,-20.08,-30.2
2018,1471,首利,-16.18,-27.69
2019,1471,首利,-23.62,-43.12
2020,1471,首利,28.19,         46.82
2021,1471,首利,-1.24,-1.79
2022,1471,首利,        -10.69,        -12.05
