年份,公司代號,公司名稱,ROE,ROA
1989,1445,大宇,5.54,8.85
1990,1445,大宇,11.4,         18.89
1991,1445,大宇,13.43,18.64
1992,1445,大宇,7.72,9.58
1993,1445,大宇,7.28,8.67
1994,1445,大宇,9.63,11.28
1995,1445,大宇,7.5,9.07
1996,1445,大宇,5.46,6.41
1997,1445,大宇,13.71,16.77
1998,1445,大宇,9.39,12.62
1999,1445,大宇,5.1,5.94
2000,1445,大宇,2.87,2.26
2001,1445,大宇,          2.44,1.97
2002,1445,大宇,-0.65,-2.62
2003,1445,大宇,-0.99,-2.84
2004,1445,大宇,-3.3,-5.94
2005,1445,大宇,-0.71,-6.09
2006,1445,大宇,0.19,-0.83
2007,1445,大宇,-0.51,-1.7
2008,1445,大宇,1.53,1.46
2009,1445,大宇,2.01,2.4
2010,1445,大宇,5.0,5.95
2011,1445,大宇,4.48,5.4
2013,1445,大宇,2.8,3.41
2014,1445,大宇,1.27,1.53
2015,1445,大宇,3.93,4.7
2016,1445,大宇,2.72,3.27
2017,1445,大宇,0.55,0.66
2018,1445,大宇,-1.11,-1.33
2019,1445,大宇,-1.94,-2.35
2020,1445,大宇,-2.87,         -3.54
2021,1445,大宇,-1.26,-1.56
2022,1445,大宇,          0.57,          0.67
