年份,公司代號,公司名稱,ROE,ROA
1990,1307,三芳,5.92,          7.33
1991,1307,三芳,6.9,9.83
1992,1307,三芳,6.99,10.04
1993,1307,三芳,7.3,11.14
1994,1307,三芳,5.55,8.98
1997,1307,三芳,6.95,9.32
1998,1307,三芳,0.23,-0.92
2000,1307,三芳,3.39,4.3
2001,1307,三芳,          2.50,2.88
2002,1307,三芳,5.92,8.73
2003,1307,三芳,6.06,10.22
2004,1307,三芳,5.6,10.19
2005,1307,三芳,5.94,10.1
2006,1307,三芳,7.43,12.12
2007,1307,三芳,8.3,13.73
2008,1307,三芳,10.68,18.14
2009,1307,三芳,11.68,18.97
2010,1307,三芳,12.12,19.15
2011,1307,三芳,7.16,11.56
2013,1307,三芳,6.87,11.82
2014,1307,三芳,7.72,13.12
2015,1307,三芳,8.22,13.54
2016,1307,三芳,8.68,14.32
2017,1307,三芳,6.27,10.43
2018,1307,三芳,2.29,3.65
2019,1307,三芳,3.13,5.22
2020,1307,三芳,1.68,          2.70
2021,1307,三芳,1.03,1.49
2022,1307,三芳,          3.42,          5.83
