年份,公司代號,公司名稱,ROE,ROA
1990,1301,台塑,13.42,         17.35
1991,1301,台塑,12.28,15.49
1992,1301,台塑,11.81,15.29
1993,1301,台塑,11.08,14.07
1994,1301,台塑,14.16,17.96
1995,1301,台塑,12.09,15.86
1996,1301,台塑,11.35,15.98
1997,1301,台塑,7.67,11.95
1998,1301,台塑,7.55,11.67
1999,1301,台塑,7.62,11.52
2000,1301,台塑,9.9,15.76
2001,1301,台塑,          5.34,7.58
2002,1301,台塑,6.9,10.59
2003,1301,台塑,10.23,16.21
2004,1301,台塑,18.76,29.88
2005,1301,台塑,15.1,23.22
2006,1301,台塑,12.19,18.01
2007,1301,台塑,15.63,21.64
2008,1301,台塑,6.75,9.18
2009,1301,台塑,9.75,13.58
2010,1301,台塑,14.22,18.74
2011,1301,台塑,10.75,14.23
2013,1301,台塑,5.7,8.5
2014,1301,台塑,4.59,6.56
2015,1301,台塑,7.49,10.79
2016,1301,台塑,9.23,13.12
2017,1301,台塑,10.87,15.01
2018,1301,台塑,10.38,14.15
2019,1301,台塑,7.69,10.59
2020,1301,台塑,4.3,          5.88
2021,1301,台塑,14.07,19.4
2022,1301,台塑,          7.01,          9.50
