年份,公司代號,公司名稱,ROE,ROA
1998,2409,友達,-0.34,-0.35
1999,2409,友達,3.38,3.61
2000,2409,友達,5.95,12.55
2001,2409,友達,         -6.00,-15.0
2002,2409,友達,6.0,10.0
2003,2409,友達,12.0,18.0
2004,2409,友達,15.0,25.0
2005,2409,友達,6.0,11.0
2006,2409,友達,3.0,5.0
2007,2409,友達,11.0,22.0
2008,2409,友達,4.0,7.0
2009,2409,友達,-4.6,-9.7
2010,2409,友達,1.7,2.5
2011,2409,友達,-11.0,-25.9
2013,2409,友達,1.6,2.5
2014,2409,友達,4.5,9.5
2015,2409,友達,1.6,2.4
2016,2409,友達,2.1,3.3
2017,2409,友達,7.5,14.2
2018,2409,友達,2.4,3.6
2019,2409,友達,-4.7,-10.7
2020,2409,友達,1.3,          1.50
2021,2409,友達,15.7,29.4
2022,2409,友達,         -4.90,         -9.80
