年份,公司代號,公司名稱,ROE,ROA
1999,2441,超豐,10.13,14.99
2000,2441,超豐,11.95,18.71
2001,2441,超豐,          5.89,7.8
2002,2441,超豐,11.87,17.76
2003,2441,超豐,14.63,22.07
2004,2441,超豐,18.68,25.85
2005,2441,超豐,20.08,25.24
2006,2441,超豐,22.63,27.08
2007,2441,超豐,23.03,27.52
2008,2441,超豐,14.87,16.66
2009,2441,超豐,12.82,14.77
2010,2441,超豐,12.41,14.61
2011,2441,超豐,7.27,8.31
2013,2441,超豐,11.91,13.75
2014,2441,超豐,15.15,17.62
2015,2441,超豐,12.59,14.56
2016,2441,超豐,13.49,15.79
2017,2441,超豐,14.13,16.65
2018,2441,超豐,12.85,14.97
2019,2441,超豐,9.89,11.53
2020,2441,超豐,12.97,         15.37
2021,2441,超豐,19.16,23.71
2022,2441,超豐,         12.40,         15.13
