年份,公司代號,公司名稱,ROE,ROA
1997,1474,弘裕,5.95,8.96
1998,1474,弘裕,5.97,9.04
1999,1474,弘裕,11.4,20.18
2000,1474,弘裕,8.91,15.89
2001,1474,弘裕,          7.26,12.54
2002,1474,弘裕,7.73,13.44
2003,1474,弘裕,6.58,11.57
2004,1474,弘裕,6.66,11.56
2005,1474,弘裕,4.16,6.91
2006,1474,弘裕,3.47,5.58
2007,1474,弘裕,3.2,5.01
2008,1474,弘裕,0.68,-0.08
2009,1474,弘裕,0.85,0.8
2010,1474,弘裕,4.88,7.39
2011,1474,弘裕,2.54,3.69
2013,1474,弘裕,2.44,4.13
2014,1474,弘裕,2.0,3.22
2015,1474,弘裕,2.98,5.03
2016,1474,弘裕,3.84,6.6
2017,1474,弘裕,3.22,5.76
2018,1474,弘裕,3.09,5.48
2019,1474,弘裕,1.43,2.04
2020,1474,弘裕,3.02,          5.18
2021,1474,弘裕,3.75,6.91
2022,1474,弘裕,          2.41,          3.81
