年份,公司代號,公司名稱,ROE,ROA
1990,2009,第一銅,0.58,         -2.75
1991,2009,第一銅,5.43,5.26
1992,2009,第一銅,3.39,3.49
1993,2009,第一銅,2.43,2.26
1994,2009,第一銅,3.88,3.62
1995,2009,第一銅,4.36,4.52
1996,2009,第一銅,2.95,3.24
1997,2009,第一銅,2.34,2.56
1998,2009,第一銅,3.44,3.86
1999,2009,第一銅,7.04,8.29
2000,2009,第一銅,3.22,3.62
2001,2009,第一銅,         -4.66,-7.23
2002,2009,第一銅,2.68,3.38
2003,2009,第一銅,4.26,5.5
2004,2009,第一銅,5.07,6.92
2005,2009,第一銅,5.04,6.79
2006,2009,第一銅,9.94,13.09
2007,2009,第一銅,7.08,9.49
2008,2009,第一銅,-10.94,-16.55
2009,2009,第一銅,11.94,17.03
2010,2009,第一銅,6.94,9.56
2011,2009,第一銅,-0.34,-0.83
2013,2009,第一銅,0.88,0.98
2014,2009,第一銅,2.43,3.18
2015,2009,第一銅,-6.26,-9.83
2016,2009,第一銅,-3.07,-5.27
2017,2009,第一銅,5.0,7.45
2018,2009,第一銅,1.65,2.21
2019,2009,第一銅,-1.77,-2.72
2020,2009,第一銅,1.5,          1.92
2021,2009,第一銅,5.97,7.69
2022,2009,第一銅,          2.82,          3.59
