年份,公司代號,公司名稱,ROE,ROA
1998,9935,慶豐富,9.77,11.54
1999,9935,慶豐富,8.08,10.37
2000,9935,慶豐富,6.78,8.85
2001,9935,慶豐富,          3.60,3.95
2002,9935,慶豐富,7.04,10.57
2004,9935,慶豐富,6.4,15.0
2005,9935,慶豐富,2.44,3.89
2006,9935,慶豐富,2.44,2.83
2007,9935,慶豐富,3.32,4.41
2008,9935,慶豐富,-4.84,-12.37
2009,9935,慶豐富,1.43,1.16
2010,9935,慶豐富,-21.78,-57.55
2011,9935,慶豐富,1.7,0.93
2013,9935,慶豐富,-9.1,-50.71
2014,9935,慶豐富,3.05,8.12
2015,9935,慶豐富,3.32,7.11
2016,9935,慶豐富,2.96,5.72
2017,9935,慶豐富,6.55,16.19
2018,9935,慶豐富,6.36,14.75
2019,9935,慶豐富,5.81,13.46
2020,9935,慶豐富,6.87,         17.68
2021,9935,慶豐富,2.04,3.74
2022,9935,慶豐富,          4.19,         10.25
