年份,公司代號,公司名稱,ROE,ROA
2002,6278,台表科,8.28,17.16
2003,6278,台表科,6.19,13.76
2004,6278,台表科,6.43,14.16
2005,6278,台表科,12.2,31.15
2006,6278,台表科,15.94,29.22
2007,6278,台表科,14.96,23.92
2008,6278,台表科,10.38,15.44
2009,6278,台表科,15.36,21.94
2010,6278,台表科,16.63,23.21
2011,6278,台表科,11.46,15.51
2013,6278,台表科,5.41,12.53
2014,6278,台表科,4.25,9.77
2015,6278,台表科,3.12,7.5
2016,6278,台表科,1.98,4.6
2017,6278,台表科,2.86,6.7
2018,6278,台表科,2.83,6.68
2019,6278,台表科,6.66,16.67
2020,6278,台表科,6.27,         16.68
2021,6278,台表科,8.09,25.22
2022,6278,台表科,          7.60,         22.84
