年份,公司代號,公司名稱,ROE,ROA
1990,2816,旺旺保,1.28,          8.41
1991,2816,旺旺保,2.59,15.5
1992,2816,旺旺保,1.57,5.94
1993,2816,旺旺保,2.21,7.24
1994,2816,旺旺保,1.68,4.01
1995,2816,旺旺保,1.63,3.47
1996,2816,旺旺保,1.05,2.25
1997,2816,旺旺保,2.5,4.67
1998,2816,旺旺保,2.77,4.85
1999,2816,旺旺保,1.74,3.19
2000,2816,旺旺保,2.63,5.1
2001,2816,旺旺保,          2.23,4.84
2002,2816,旺旺保,1.8,3.63
2003,2816,旺旺保,2.07,4.47
2004,2816,旺旺保,2.73,9.93
2005,2816,旺旺保,-0.15,-0.54
2006,2816,旺旺保,-30.82,-177.98
2007,2816,旺旺保,-11.9,-113.57
2008,2816,旺旺保,-3.53,-33.81
2009,2816,旺旺保,-1.2,-10.57
2010,2816,旺旺保,-4.32,-33.2
2011,2816,旺旺保,0.74,5.5
2013,2816,旺旺保,3.76,19.47
2014,2816,旺旺保,4.18,17.75
2015,2816,旺旺保,1.7,6.83
2016,2816,旺旺保,0.87,3.61
2017,2816,旺旺保,4.48,17.77
2018,2816,旺旺保,3.59,13.11
2019,2816,旺旺保,4.02,13.64
2020,2816,旺旺保,3.99,         12.44
2021,2816,旺旺保,3.81,11.34
2022,2816,旺旺保,         -7.05,        -23.51
