年份,公司代號,公司名稱,ROE,ROA
1993,9929,秋雨,7.2,10.9
1994,9929,秋雨,7.14,10.84
1995,9929,秋雨,7.21,11.13
1996,9929,秋雨,8.3,13.04
1997,9929,秋雨,6.59,8.98
1998,9929,秋雨,6.33,9.07
1999,9929,秋雨,5.38,9.6
2000,9929,秋雨,6.39,12.44
2001,9929,秋雨,          5.18,7.48
2002,9929,秋雨,1.43,-0.31
2003,9929,秋雨,-2.48,-8.03
2004,9929,秋雨,-7.13,-19.29
2005,9929,秋雨,3.56,5.44
2006,9929,秋雨,-0.28,-2.87
2007,9929,秋雨,-6.06,-13.57
2008,9929,秋雨,-3.86,-8.09
2009,9929,秋雨,0.61,0.09
2010,9929,秋雨,-3.33,-6.53
2011,9929,秋雨,-3.43,-6.88
2013,9929,秋雨,-7.85,-24.71
2014,9929,秋雨,-6.37,-25.29
2015,9929,秋雨,-14.54,-40.55
2016,9929,秋雨,7.96,12.6
2017,9929,秋雨,0.24,0.3
2018,9929,秋雨,3.06,4.67
2019,9929,秋雨,-10.31,-34.46
2020,9929,秋雨,29.41,         83.11
2021,9929,秋雨,0.7,0.11
2022,9929,秋雨,         -5.84,        -10.84
