年份,公司代號,公司名稱,ROE,ROA
1994,2536,宏普,9.18,25.24
1995,2536,宏普,7.02,20.0
1996,2536,宏普,6.58,14.07
1997,2536,宏普,10.74,15.48
1998,2536,宏普,3.87,6.69
1999,2536,宏普,3.3,6.09
2000,2536,宏普,1.94,2.83
2001,2536,宏普,         -8.59,-11.33
2002,2536,宏普,-0.86,-0.97
2003,2536,宏普,1.11,1.23
2004,2536,宏普,7.19,10.01
2005,2536,宏普,8.36,13.62
2006,2536,宏普,7.49,14.3
2007,2536,宏普,8.35,17.44
2008,2536,宏普,10.16,20.39
2009,2536,宏普,11.27,18.45
2010,2536,宏普,7.1,10.96
2011,2536,宏普,4.75,8.35
2013,2536,宏普,4.54,9.56
2014,2536,宏普,5.44,11.34
2015,2536,宏普,7.2,13.29
2016,2536,宏普,5.76,9.28
2017,2536,宏普,4.6,6.72
2018,2536,宏普,2.78,3.81
2019,2536,宏普,3.63,5.13
2020,2536,宏普,3.22,          5.07
2021,2536,宏普,0.3,-0.28
2022,2536,宏普,          0.55,         -0.52
