年份,公司代號,公司名稱,ROE,ROA
2001,6243,迅杰,         10.00,11.0
2002,6243,迅杰,13.0,16.0
2003,6243,迅杰,17.0,22.0
2004,6243,迅杰,1.0,1.0
2005,6243,迅杰,17.0,26.0
2006,6243,迅杰,20.0,30.0
2007,6243,迅杰,23.77,30.62
2008,6243,迅杰,6.52,7.26
2009,6243,迅杰,9.55,11.18
2010,6243,迅杰,8.1,9.79
2011,6243,迅杰,-1.34,-1.64
2013,6243,迅杰,-6.3,-7.1
2014,6243,迅杰,-7.9,-8.93
2015,6243,迅杰,-12.72,-14.13
2016,6243,迅杰,-11.21,-12.75
2017,6243,迅杰,-12.4,-16.11
2018,6243,迅杰,-6.34,-10.09
2019,6243,迅杰,-6.89,-12.21
2020,6243,迅杰,-6.66,        -13.02
2021,6243,迅杰,6.4,10.1
2022,6243,迅杰,          6.99,          9.94
