年份,公司代號,公司名稱,ROE,ROA
1998,2548,華固,21.23,36.28
1999,2548,華固,9.58,19.15
2000,2548,華固,11.65,36.15
2001,2548,華固,          6.89,16.07
2002,2548,華固,2.5,2.1
2003,2548,華固,0.95,1.01
2004,2548,華固,7.75,22.01
2005,2548,華固,13.92,41.33
2006,2548,華固,12.63,34.82
2007,2548,華固,14.2,47.03
2008,2548,華固,13.1,43.51
2009,2548,華固,13.85,33.62
2010,2548,華固,14.77,30.55
2011,2548,華固,11.95,25.03
2013,2548,華固,10.87,25.2
2014,2548,華固,4.46,10.84
2015,2548,華固,7.51,19.28
2016,2548,華固,6.91,16.43
2017,2548,華固,6.56,14.19
2018,2548,華固,2.56,5.62
2019,2548,華固,8.4,19.68
2020,2548,華固,7.89,         16.14
2021,2548,華固,7.61,16.21
2022,2548,華固,          7.23,         15.59
