年份,公司代號,公司名稱,ROE,ROA
1992,2337,旺宏,-9.23,-33.26
1993,2337,旺宏,12.6,21.08
1994,2337,旺宏,18.01,31.83
1995,2337,旺宏,26.41,39.16
1996,2337,旺宏,15.43,22.28
1997,2337,旺宏,6.52,8.5
1998,2337,旺宏,-2.0,-5.99
1999,2337,旺宏,3.34,3.53
2000,2337,旺宏,19.09,29.91
2001,2337,旺宏,         -0.08,-1.98
2002,2337,旺宏,-15.47,-30.96
2003,2337,旺宏,-12.17,-27.57
2004,2337,旺宏,1.23,0.68
2005,2337,旺宏,-14.16,-22.34
2006,2337,旺宏,5.31,6.81
2007,2337,旺宏,11.36,13.84
2008,2337,旺宏,10.55,12.37
2009,2337,旺宏,12.65,14.54
2010,2337,旺宏,14.44,17.99
2011,2337,旺宏,4.57,6.7
2013,2337,旺宏,-10.45,-19.96
2014,2337,旺宏,-12.64,-25.17
2015,2337,旺宏,-9.57,-20.45
2016,2337,旺宏,0.02,-1.34
2017,2337,旺宏,14.29,25.68
2018,2337,旺宏,17.65,32.11
2019,2337,旺宏,5.3,9.44
2020,2337,旺宏,8.73,         15.51
2021,2337,旺宏,17.04,28.85
2022,2337,旺宏,         11.38,         18.06
