年份,公司代號,公司名稱,ROE,ROA
1990,1313,聯成,11.8,         14.10
1991,1313,聯成,4.8,5.0
1992,1313,聯成,0.3,-1.5
1993,1313,聯成,-1.0,-3.4
1994,1313,聯成,17.0,21.6
1996,1313,聯成,8.7,9.8
1997,1313,聯成,1.6,-1.2
1998,1313,聯成,4.2,2.8
1999,1313,聯成,8.4,16.74
2000,1313,聯成,4.2,2.8
2001,1313,聯成,          1.60,0.1
2002,1313,聯成,5.0,6.1
2003,1313,聯成,3.8,4.6
2004,1313,聯成,6.6,8.7
2005,1313,聯成,5.2,6.8
2006,1313,聯成,11.5,15.4
2007,1313,聯成,10.9,14.6
2008,1313,聯成,0.2,0.4
2009,1313,聯成,7.9,10.1
2010,1313,聯成,13.1,15.8
2011,1313,聯成,4.8,5.8
2013,1313,聯成,2.1,3.2
2014,1313,聯成,0.04,-1.28
2015,1313,聯成,0.0,-0.93
2016,1313,聯成,3.57,5.98
2017,1313,聯成,6.47,11.8
2018,1313,聯成,2.42,3.67
2019,1313,聯成,0.39,-0.69
2020,1313,聯成,5.26,          9.37
2021,1313,聯成,4.75,7.83
2022,1313,聯成,         -1.97,         -4.41
