年份,公司代號,公司名稱,ROE,ROA
1994,2537,聯上發,2.78,11.4
1995,2537,聯上發,3.11,11.27
1996,2537,聯上發,3.51,7.49
1997,2537,聯上發,2.85,4.76
1998,2537,聯上發,-2.76,-13.79
1999,2537,聯上發,-0.11,-0.42
2000,2537,聯上發,-0.15,-7.66
2001,2537,聯上發,        -11.07,-37.41
2002,2537,聯上發,-10.26,-36.34
2003,2537,聯上發,-13.11,-54.25
2004,2537,聯上發,-0.4,-10.55
2005,2537,聯上發,-30.86,-116.98
2006,2537,聯上發,-27.4,-50.67
2007,2537,聯上發,-7.06,-9.8
2008,2537,聯上發,-1.33,-3.35
2009,2537,聯上發,3.13,6.15
2010,2537,聯上發,0.95,1.44
2011,2537,聯上發,6.15,17.08
2013,2537,聯上發,10.32,30.4
2014,2537,聯上發,4.78,9.1
2015,2537,聯上發,10.41,17.97
2016,2537,聯上發,5.51,8.73
2017,2537,聯上發,-0.52,-1.25
2018,2537,聯上發,0.8,0.7
2019,2537,聯上發,-2.92,-6.63
2020,2537,聯上發,1.97,          4.47
2021,2537,聯上發,3.52,9.92
2022,2537,聯上發,          1.19,          1.84
