年份,公司代號,公司名稱,ROE,ROA
1990,1709,和益,4.76,          4.59
1991,1709,和益,4.65,5.23
1992,1709,和益,2.66,2.86
1993,1709,和益,5.53,6.64
1994,1709,和益,9.69,11.99
1995,1709,和益,5.7,6.99
1996,1709,和益,4.75,5.62
1997,1709,和益,8.73,10.83
1998,1709,和益,5.21,6.73
1999,1709,和益,6.28,8.16
2000,1709,和益,4.27,5.51
2001,1709,和益,          6.65,8.51
2004,1709,和益,2.07,2.6
2005,1709,和益,6.07,7.71
2006,1709,和益,4.37,5.87
2007,1709,和益,4.01,5.8
2008,1709,和益,5.5,7.98
2009,1709,和益,5.03,7.3
2010,1709,和益,7.78,11.26
2011,1709,和益,10.3,15.29
2013,1709,和益,3.4,4.79
2014,1709,和益,2.32,3.11
2015,1709,和益,7.09,10.43
2016,1709,和益,8.93,12.49
2017,1709,和益,6.42,8.66
2018,1709,和益,3.71,5.1
2019,1709,和益,2.04,2.82
2020,1709,和益,5.01,          7.32
2021,1709,和益,8.25,11.95
2022,1709,和益,          8.91,         13.15
