年份,公司代號,公司名稱,ROE,ROA
1995,1522,堤維西,7.14,15.08
1996,1522,堤維西,8.68,20.24
1997,1522,堤維西,9.71,23.4
1998,1522,堤維西,9.75,17.91
1999,1522,堤維西,5.71,9.86
2000,1522,堤維西,2.61,2.77
2001,1522,堤維西,          5.25,8.79
2002,1522,堤維西,10.54,20.0
2003,1522,堤維西,6.84,14.08
2004,1522,堤維西,4.89,11.1
2005,1522,堤維西,-2.14,-7.72
2006,1522,堤維西,1.44,2.12
2007,1522,堤維西,4.82,10.57
2008,1522,堤維西,2.33,4.15
2009,1522,堤維西,5.12,10.95
2010,1522,堤維西,1.39,2.48
2011,1522,堤維西,0.75,0.95
2013,1522,堤維西,1.79,3.54
2014,1522,堤維西,4.39,11.96
2015,1522,堤維西,5.92,13.58
2016,1522,堤維西,5.92,15.64
2017,1522,堤維西,3.69,9.62
2018,1522,堤維西,3.43,9.24
2019,1522,堤維西,3.73,10.56
2020,1522,堤維西,1.73,          4.23
2021,1522,堤維西,1.48,3.18
2022,1522,堤維西,          4.67,         11.54
