年份,公司代號,公司名稱,ROE,ROA
2000,3049,精金,3.38,3.57
2001,3049,精金,          3.86,4.74
2002,3049,精金,7.27,12.76
2003,3049,精金,6.11,9.76
2004,3049,精金,7.09,12.29
2005,3049,精金,-3.57,-9.03
2006,3049,精金,-8.15,-20.62
2007,3049,精金,-15.59,-36.22
2008,3049,精金,4.95,7.05
2009,3049,精金,-13.26,-19.88
2010,3049,精金,-1.53,-3.17
2011,3049,精金,-9.26,-23.02
2013,3049,精金,2.8,6.81
2014,3049,精金,4.22,9.91
2015,3049,精金,1.63,1.66
2016,3049,精金,-2.26,-6.74
2017,3049,精金,1.68,1.98
2018,3049,精金,1.78,2.46
2019,3049,精金,6.8,11.76
2020,3049,精金,2.48,          3.62
2021,3049,精金,6.21,9.69
2022,3049,精金,          0.41,          0.23
