年份,公司代號,公司名稱,ROE,ROA
1997,2482,連宇,14.18,20.83
1998,2482,連宇,16.7,22.7
1999,2482,連宇,15.47,19.56
2000,2482,連宇,10.18,12.08
2001,2482,連宇,         12.64,15.01
2002,2482,連宇,8.37,10.16
2003,2482,連宇,5.28,7.06
2004,2482,連宇,12.3,17.44
2005,2482,連宇,10.43,14.53
2006,2482,連宇,8.13,11.0
2007,2482,連宇,10.18,13.31
2008,2482,連宇,0.44,0.24
2009,2482,連宇,3.52,5.65
2010,2482,連宇,1.92,2.45
2011,2482,連宇,0.81,0.93
2013,2482,連宇,-1.02,-1.37
2014,2482,連宇,-1.02,-1.36
2015,2482,連宇,1.42,1.72
2016,2482,連宇,1.75,3.51
2017,2482,連宇,-6.15,-8.91
2018,2482,連宇,0.48,0.45
2019,2482,連宇,2.3,3.16
2020,2482,連宇,-2.41,         -4.12
2021,2482,連宇,0.84,0.83
2022,2482,連宇,         16.56,         22.07
