年份,公司代號,公司名稱,ROE,ROA
1996,1723,中碳,8.6,16.1
1997,1723,中碳,12.7,21.0
1998,1723,中碳,12.5,16.2
1999,1723,中碳,10.8,15.3
2000,1723,中碳,19.4,27.3
2001,1723,中碳,         14.20,21.1
2002,1723,中碳,12.8,21.8
2003,1723,中碳,16.6,30.3
2004,1723,中碳,19.2,34.5
2005,1723,中碳,20.4,30.0
2006,1723,中碳,26.0,31.4
2007,1723,中碳,28.6,32.9
2008,1723,中碳,26.6,31.0
2009,1723,中碳,23.0,26.6
2010,1723,中碳,29.9,35.0
2011,1723,中碳,31.5,37.4
2013,1723,中碳,28.1,32.5
2014,1723,中碳,25.8,29.7
2015,1723,中碳,14.89,17.66
2016,1723,中碳,11.91,15.66
2017,1723,中碳,11.72,17.62
2018,1723,中碳,13.26,21.3
2019,1723,中碳,11.03,17.57
2020,1723,中碳,6.16,          9.99
2021,1723,中碳,9.58,15.2
2022,1723,中碳,         15.02,         21.70
