年份,公司代號,公司名稱,ROE,ROA
1990,2704,國賓,0.47,          3.44
1991,2704,國賓,2.38,9.16
1992,2704,國賓,5.09,5.76
1993,2704,國賓,3.5,3.58
1994,2704,國賓,2.88,2.78
1995,2704,國賓,2.72,3.01
1996,2704,國賓,1.67,1.87
1997,2704,國賓,0.81,0.68
1998,2704,國賓,1.6,1.37
1999,2704,國賓,-0.41,-1.06
2000,2704,國賓,0.31,0.05
2001,2704,國賓,         -1.72,-5.57
2002,2704,國賓,1.78,1.22
2003,2704,國賓,0.68,-0.09
2004,2704,國賓,2.08,2.58
2005,2704,國賓,4.43,6.14
2006,2704,國賓,3.97,5.25
2007,2704,國賓,3.54,4.5
2008,2704,國賓,3.38,4.02
2009,2704,國賓,2.08,2.27
2010,2704,國賓,2.62,2.94
2011,2704,國賓,4.23,5.08
2013,2704,國賓,3.41,4.2
2014,2704,國賓,3.58,4.55
2015,2704,國賓,3.54,4.42
2016,2704,國賓,3.64,4.37
2017,2704,國賓,3.96,4.61
2018,2704,國賓,3.58,4.11
2019,2704,國賓,3.26,3.7
2020,2704,國賓,0.06,          0.03
2021,2704,國賓,-0.47,-0.76
2022,2704,國賓,          6.30,          8.58
