年份,公司代號,公司名稱,ROE,ROA
1990,9902,台火,9.67,         10.79
1991,9902,台火,2.32,2.08
1992,9902,台火,-2.94,-5.03
1993,9902,台火,1.6,0.92
1994,9902,台火,44.83,57.3
1995,9902,台火,5.48,6.22
1996,9902,台火,5.95,6.32
1997,9902,台火,16.9,22.14
1998,9902,台火,2.22,0.13
1999,9902,台火,0.01,-3.47
2000,9902,台火,-6.69,-17.88
2001,9902,台火,         -9.91,-28.32
2002,9902,台火,-12.12,-37.86
2003,9902,台火,-6.51,-23.73
2004,9902,台火,-2.88,-12.11
2005,9902,台火,-3.83,-14.98
2006,9902,台火,-2.59,-11.72
2007,9902,台火,-8.82,-23.91
2008,9902,台火,-0.98,-4.0
2009,9902,台火,-1.36,-4.34
2010,9902,台火,8.58,12.96
2011,9902,台火,-0.8,-1.15
2013,9902,台火,12.7,14.29
2014,9902,台火,1.0,1.07
2015,9902,台火,0.91,0.96
2016,9902,台火,0.36,0.37
2017,9902,台火,0.12,0.12
2018,9902,台火,0.95,0.99
2019,9902,台火,2.41,2.57
2020,9902,台火,2.39,          2.62
2021,9902,台火,8.2,8.87
2022,9902,台火,         -3.59,         -3.85
