年份,公司代號,公司名稱,ROE,ROA
1990,1203,味王,9.58,         13.30
1991,1203,味王,5.42,6.4
1992,1203,味王,6.88,8.83
1993,1203,味王,6.1,7.59
1994,1203,味王,6.36,8.97
1995,1203,味王,-3.08,-6.15
1996,1203,味王,2.16,3.06
1997,1203,味王,1.64,2.03
1998,1203,味王,-5.74,-14.72
1999,1203,味王,1.63,-0.48
2000,1203,味王,-5.55,-17.78
2001,1203,味王,         -2.42,-10.86
2002,1203,味王,2.02,2.74
2003,1203,味王,2.8,6.01
2004,1203,味王,3.92,7.48
2005,1203,味王,-1.12,-2.36
2006,1203,味王,-2.36,-4.24
2007,1203,味王,0.55,0.32
2008,1203,味王,11.83,18.97
2009,1203,味王,7.95,11.23
2010,1203,味王,2.21,2.73
2011,1203,味王,0.81,1.0
2013,1203,味王,4.98,7.65
2014,1203,味王,4.75,7.18
2015,1203,味王,5.66,8.91
2016,1203,味王,7.54,12.06
2017,1203,味王,8.51,13.7
2018,1203,味王,7.83,12.26
2019,1203,味王,7.9,11.86
2020,1203,味王,7.52,         11.07
2021,1203,味王,7.49,11.09
2022,1203,味王,          9.22,         13.86
