年份,公司代號,公司名稱,ROE,ROA
1990,1454,台富,8.54,         15.45
1991,1454,台富,11.21,19.5
1992,1454,台富,8.05,13.6
1993,1454,台富,8.05,12.69
1994,1454,台富,3.42,4.16
1995,1454,台富,4.51,5.68
1997,1454,台富,7.18,9.75
1998,1454,台富,7.13,9.82
1999,1454,台富,-1.35,-4.05
2000,1454,台富,3.28,3.35
2001,1454,台富,          3.00,3.04
2002,1454,台富,0.78,0.2
2003,1454,台富,1.68,2.01
2004,1454,台富,-0.51,-1.11
2005,1454,台富,-1.33,-2.23
2006,1454,台富,-1.87,-3.02
2007,1454,台富,0.9,0.89
2008,1454,台富,1.19,1.21
2009,1454,台富,-0.26,-0.58
2010,1454,台富,0.58,0.62
2011,1454,台富,7.7,10.3
2013,1454,台富,1.85,2.28
2015,1454,台富,4.89,6.33
2016,1454,台富,2.55,3.19
2017,1454,台富,0.99,1.16
2018,1454,台富,1.04,1.28
2019,1454,台富,1.79,2.28
2020,1454,台富,-1.82,         -2.51
2021,1454,台富,0.33,0.33
2022,1454,台富,          1.62,          2.00
