年份,公司代號,公司名稱,ROE,ROA
2002,1541,錩泰,12.46,19.06
2003,1541,錩泰,7.22,13.62
2004,1541,錩泰,0.92,1.18
2005,1541,錩泰,-1.63,-4.89
2006,1541,錩泰,1.31,1.65
2007,1541,錩泰,6.0,10.18
2008,1541,錩泰,3.5,4.6
2009,1541,錩泰,14.97,18.61
2010,1541,錩泰,3.21,3.93
2011,1541,錩泰,0.05,-0.4
2013,1541,錩泰,-1.04,-2.57
2014,1541,錩泰,8.72,16.94
2015,1541,錩泰,13.24,25.37
2016,1541,錩泰,14.28,27.89
2017,1541,錩泰,5.11,11.15
2018,1541,錩泰,2.96,6.98
2019,1541,錩泰,8.77,21.06
2020,1541,錩泰,13.33,         30.52
2021,1541,錩泰,6.81,17.18
2022,1541,錩泰,          6.58,         14.93
