年份,公司代號,公司名稱,ROE,ROA
2003,8016,矽創,33.21,43.83
2004,8016,矽創,32.7,50.32
2005,8016,矽創,27.6,43.06
2006,8016,矽創,23.33,33.32
2007,8016,矽創,19.23,27.28
2008,8016,矽創,11.86,16.64
2009,8016,矽創,11.74,15.88
2010,8016,矽創,11.22,15.5
2011,8016,矽創,6.44,8.79
2013,8016,矽創,8.14,10.96
2014,8016,矽創,12.78,18.53
2015,8016,矽創,12.97,19.99
2016,8016,矽創,15.5,23.41
2017,8016,矽創,12.42,17.79
2018,8016,矽創,13.26,19.87
2019,8016,矽創,20.35,32.81
2020,8016,矽創,17.65,         27.24
2021,8016,矽創,38.79,57.79
2022,8016,矽創,         19.86,         28.23
