年份,公司代號,公司名稱,ROE,ROA
1990,1108,幸福,11.16,         14.58
1991,1108,幸福,11.7,16.6
1992,1108,幸福,12.69,18.87
1993,1108,幸福,9.4,14.48
1994,1108,幸福,5.97,8.45
1995,1108,幸福,1.89,1.34
1996,1108,幸福,5.24,7.67
1999,1108,幸福,1.36,0.58
2000,1108,幸福,-4.15,-9.59
2001,1108,幸福,         -1.92,-6.38
2002,1108,幸福,2.25,1.71
2003,1108,幸福,2.2,1.99
2004,1108,幸福,2.88,4.17
2005,1108,幸福,3.44,5.08
2006,1108,幸福,4.12,6.12
2007,1108,幸福,2.08,2.88
2008,1108,幸福,0.22,-0.76
2009,1108,幸福,1.8,2.46
2010,1108,幸福,-1.88,-4.5
2011,1108,幸福,-1.23,-3.42
2013,1108,幸福,2.54,3.78
2014,1108,幸福,4.9,8.14
2015,1108,幸福,6.14,9.78
2016,1108,幸福,4.37,6.53
2017,1108,幸福,-1.03,-2.23
2018,1108,幸福,-2.4,-4.66
2019,1108,幸福,1.06,1.07
2020,1108,幸福,5.44,          8.74
2021,1108,幸福,3.58,5.64
2022,1108,幸福,          6.96,         12.17
