年份,公司代號,公司名稱,ROE,ROA
1990,1102,亞泥,12.13,         15.20
1991,1102,亞泥,13.91,19.36
1992,1102,亞泥,13.21,19.18
1993,1102,亞泥,11.64,16.58
1994,1102,亞泥,12.11,17.84
1995,1102,亞泥,10.17,14.59
1996,1102,亞泥,8.5,11.67
1997,1102,亞泥,8.97,12.61
1998,1102,亞泥,6.34,8.48
1999,1102,亞泥,7.15,9.7
2000,1102,亞泥,1.2,0.5
2001,1102,亞泥,          1.38,0.9
2002,1102,亞泥,2.88,3.4
2003,1102,亞泥,6.33,8.85
2004,1102,亞泥,11.05,15.12
2005,1102,亞泥,10.35,13.91
2006,1102,亞泥,9.9,13.13
2007,1102,亞泥,11.65,15.3
2008,1102,亞泥,8.01,10.67
2009,1102,亞泥,7.95,11.27
2010,1102,亞泥,7.31,9.99
2011,1102,亞泥,9.02,12.14
2013,1102,亞泥,4.79,8.04
2014,1102,亞泥,4.51,6.93
2015,1102,亞泥,2.28,3.12
2016,1102,亞泥,2.38,3.17
2017,1102,亞泥,3.35,4.65
2018,1102,亞泥,6.17,9.77
2019,1102,亞泥,8.22,13.54
2020,1102,亞泥,6.63,         11.07
2021,1102,亞泥,5.94,10.01
2022,1102,亞泥,          4.25,          6.91
