年份,公司代號,公司名稱,ROE,ROA
1990,2015,豐興,7.03,          9.47
1991,2015,豐興,10.95,18.81
1992,2015,豐興,12.42,20.05
1993,2015,豐興,12.49,17.89
1994,2015,豐興,5.93,7.98
1995,2015,豐興,9.03,15.04
1996,2015,豐興,2.49,3.66
1997,2015,豐興,2.94,2.38
1998,2015,豐興,-1.06,-6.48
1999,2015,豐興,4.72,5.76
2000,2015,豐興,4.14,5.01
2001,2015,豐興,          2.59,2.81
2002,2015,豐興,9.22,13.79
2003,2015,豐興,11.11,17.01
2004,2015,豐興,27.22,40.87
2005,2015,豐興,13.81,20.21
2006,2015,豐興,17.26,25.02
2007,2015,豐興,12.91,19.3
2008,2015,豐興,9.34,14.81
2009,2015,豐興,7.1,11.21
2010,2015,豐興,10.69,15.65
2011,2015,豐興,11.42,16.56
2013,2015,豐興,7.31,9.12
2014,2015,豐興,8.59,10.54
2015,2015,豐興,20.43,12.5
2016,2015,豐興,9.4,11.05
2017,2015,豐興,13.53,15.94
2018,2015,豐興,13.57,16.24
2019,2015,豐興,8.91,10.63
2020,2015,豐興,11.8,         13.88
2021,2015,豐興,16.2,19.41
2022,2015,豐興,         11.76,         14.01
