年份,公司代號,公司名稱,ROE,ROA
2000,3015,全漢,8.0,27.0
2001,3015,全漢,         11.00,33.0
2002,3015,全漢,12.0,29.0
2003,3015,全漢,12.0,27.0
2004,3015,全漢,9.0,25.0
2005,3015,全漢,7.0,21.0
2006,3015,全漢,7.35,20.11
2007,3015,全漢,8.53,21.0
2008,3015,全漢,6.49,13.61
2009,3015,全漢,8.6,17.34
2010,3015,全漢,8.1,16.4
2011,3015,全漢,5.51,10.97
2013,3015,全漢,4.07,7.6
2014,3015,全漢,3.05,5.52
2015,3015,全漢,2.64,4.52
2016,3015,全漢,2.26,3.81
2017,3015,全漢,2.27,3.82
2018,3015,全漢,0.69,1.1
2019,3015,全漢,1.08,1.66
2020,3015,全漢,4.11,          6.72
2021,3015,全漢,4.0,6.4
2022,3015,全漢,          3.88,          5.79
