年份,公司代號,公司名稱,ROE,ROA
1999,4720,德淵,10.4,17.4
2000,4720,德淵,9.94,15.44
2001,4720,德淵,          9.46,14.11
2002,4720,德淵,9.35,14.14
2003,4720,德淵,8.46,13.01
2004,4720,德淵,5.26,7.99
2005,4720,德淵,2.56,3.48
2006,4720,德淵,5.46,7.55
2007,4720,德淵,7.75,11.68
2008,4720,德淵,3.4,4.93
2009,4720,德淵,2.37,3.43
2010,4720,德淵,1.17,1.64
2011,4720,德淵,4.11,6.39
2013,4720,德淵,3.33,5.49
2014,4720,德淵,5.06,8.43
2015,4720,德淵,5.71,9.61
2016,4720,德淵,3.8,7.16
2017,4720,德淵,1.53,2.59
2018,4720,德淵,1.5,2.86
2019,4720,德淵,2.06,4.07
2020,4720,德淵,3.83,          6.25
2021,4720,德淵,1.49,2.47
2022,4720,德淵,          1.30,          1.61
