年份,公司代號,公司名稱,ROE,ROA
1999,2547,日勝生,9.3,18.85
2000,2547,日勝生,6.83,14.12
2001,2547,日勝生,          5.62,13.42
2002,2547,日勝生,1.71,1.42
2003,2547,日勝生,-7.6,-23.69
2004,2547,日勝生,8.68,25.87
2005,2547,日勝生,2.26,4.87
2006,2547,日勝生,3.58,5.91
2007,2547,日勝生,9.22,13.19
2008,2547,日勝生,2.37,3.01
2009,2547,日勝生,8.46,13.89
2010,2547,日勝生,15.82,29.71
2011,2547,日勝生,6.9,15.11
2013,2547,日勝生,16.12,81.36
2014,2547,日勝生,-0.15,-2.43
2015,2547,日勝生,-1.33,-9.0
2016,2547,日勝生,-5.96,-42.82
2017,2547,日勝生,-0.12,-8.02
2018,2547,日勝生,6.68,33.37
2019,2547,日勝生,2.06,3.92
2020,2547,日勝生,2.27,          5.69
2021,2547,日勝生,1.19,0.55
2022,2547,日勝生,          1.26,          0.92
