年份,公司代號,公司名稱,ROE,ROA
1999,5706,鳳凰,5.03,9.79
2000,5706,鳳凰,8.82,13.81
2001,5706,鳳凰,          4.96,7.62
2002,5706,鳳凰,3.32,4.85
2003,5706,鳳凰,3.51,5.61
2004,5706,鳳凰,12.85,21.41
2005,5706,鳳凰,12.37,20.98
2006,5706,鳳凰,9.17,17.97
2007,5706,鳳凰,9.15,16.59
2008,5706,鳳凰,8.82,13.81
2009,5706,鳳凰,6.99,10.43
2010,5706,鳳凰,16.14,23.06
2011,5706,鳳凰,11.77,16.31
2013,5706,鳳凰,10.52,14.77
2014,5706,鳳凰,7.44,10.48
2015,5706,鳳凰,12.08,17.32
2016,5706,鳳凰,9.93,15.1
2017,5706,鳳凰,9.27,14.68
2018,5706,鳳凰,8.67,14.97
2019,5706,鳳凰,9.26,17.84
2020,5706,鳳凰,0.77,          1.18
2021,5706,鳳凰,3.57,6.62
2022,5706,鳳凰,         -0.91,         -2.43
