年份,公司代號,公司名稱,ROE,ROA
1994,2353,宏碁,11.48,22.8
1995,2353,宏碁,13.01,27.89
1996,2353,宏碁,7.2,16.12
1997,2353,宏碁,8.13,16.95
1998,2353,宏碁,6.95,12.63
1999,2353,宏碁,8.77,16.7
2000,2353,宏碁,11.34,21.24
2001,2353,宏碁,          4.78,7.94
2002,2353,宏碁,10.26,13.77
2003,2353,宏碁,8.38,11.3
2004,2353,宏碁,7.79,11.34
2005,2353,宏碁,7.55,13.41
2006,2353,宏碁,7.9,14.62
2007,2353,宏碁,8.83,17.18
2008,2353,宏碁,5.13,10.07
2009,2353,宏碁,4.11,9.03
2010,2353,宏碁,7.04,16.24
2011,2353,宏碁,-1.9,-5.04
2013,2353,宏碁,-9.49,-31.46
2014,2353,宏碁,1.22,3.06
2015,2353,宏碁,0.49,0.95
2016,2353,宏碁,-2.78,-7.93
2017,2353,宏碁,1.85,4.84
2018,2353,宏碁,1.95,4.96
2019,2353,宏碁,1.75,4.35
2020,2353,宏碁,3.69,         10.15
2021,2353,宏碁,5.8,17.64
2022,2353,宏碁,          2.85,          8.21
