年份,公司代號,公司名稱,ROE,ROA
1994,2360,致茂,18.09,26.27
1995,2360,致茂,21.72,27.53
1996,2360,致茂,20.43,23.74
1997,2360,致茂,17.77,20.03
1998,2360,致茂,14.05,15.71
1999,2360,致茂,13.67,16.11
2000,2360,致茂,8.88,12.49
2001,2360,致茂,          7.00,10.04
2002,2360,致茂,8.51,11.63
2003,2360,致茂,8.43,12.37
2004,2360,致茂,10.44,16.25
2005,2360,致茂,12.0,18.38
2006,2360,致茂,14.58,21.08
2007,2360,致茂,20.52,27.09
2008,2360,致茂,13.98,17.75
2009,2360,致茂,10.7,13.8
2010,2360,致茂,20.01,25.87
2011,2360,致茂,15.89,19.87
2013,2360,致茂,10.11,14.72
2014,2360,致茂,9.68,14.75
2015,2360,致茂,8.18,13.25
2016,2360,致茂,10.12,17.18
2017,2360,致茂,12.68,21.46
2018,2360,致茂,11.37,18.42
2019,2360,致茂,7.8,12.83
2020,2360,致茂,8.85,         15.21
2021,2360,致茂,14.62,24.17
2022,2360,致茂,         16.25,         25.61
