年份,公司代號,公司名稱,ROE,ROA
1998,2851,中再保,2.19,7.85
1999,2851,中再保,2.25,7.94
2000,2851,中再保,3.24,11.56
2001,2851,中再保,          1.80,7.21
2002,2851,中再保,1.97,8.43
2003,2851,中再保,2.06,8.71
2004,2851,中再保,2.06,8.15
2005,2851,中再保,3.01,10.91
2006,2851,中再保,2.99,10.41
2007,2851,中再保,4.98,17.27
2008,2851,中再保,0.8,3.15
2009,2851,中再保,3.5,14.23
2010,2851,中再保,2.36,8.73
2011,2851,中再保,0.53,2.08
2013,2851,中再保,2.25,8.6
2014,2851,中再保,2.6,9.42
2015,2851,中再保,2.28,8.14
2016,2851,中再保,2.29,8.13
2017,2851,中再保,3.96,13.39
2018,2851,中再保,2.85,9.35
2019,2851,中再保,2.89,9.51
2020,2851,中再保,3.7,         11.92
2021,2851,中再保,4.48,13.78
2022,2851,中再保,          0.51,          1.51
